User ID,Age,Course,Topic,Difficulty Level,Video Time (mins),Article Time (mins),Hands-on Time (mins),Quiz Time (mins),Quiz Score (%),Progress (%),Attempts,Detected Learning Style (VARK),Recommended Learning Style
2372,18,C++,Loops,Easy,31,9,9,11,7,38,3,Visual,More Videos
2373,20,Java,Sorting Algorithms,Medium,25,44,55,14,88,62,5,Kinesthetic,More Hands-On Exercises
2374,18,C++,Loops,Medium,1,48,15,30,20,13,2,Reading/Writing,More Articles
2375,21,Machine Learning,Data Visualization,Hard,54,32,33,11,40,44,3,Visual,More Videos
2376,20,Machine Learning,Sorting Algorithms,Hard,23,28,30,14,57,69,4,Kinesthetic,More Hands-On Exercises
2377,25,Machine Learning,Data Visualization,Easy,31,51,14,20,32,64,5,Reading/Writing,More Articles
2378,18,Machine Learning,Sorting Algorithms,Medium,27,9,1,24,40,54,5,Visual,More Videos
2379,24,Python,Sorting Algorithms,Medium,56,3,30,18,78,40,3,Visual,More Videos
2380,21,C++,Data Visualization,Medium,2,18,36,6,44,6,3,Kinesthetic,More Hands-On Exercises
2381,19,Data Science,Loops,Easy,0,1,19,28,48,59,4,Kinesthetic,More Hands-On Exercises
2382,22,Python,Data Visualization,Medium,21,18,11,18,69,27,1,Visual,More Videos
2383,23,Python,Loops,Hard,48,17,41,28,71,22,5,Visual,More Videos
2384,25,Machine Learning,Regression,Easy,13,52,10,13,94,28,4,Reading/Writing,More Articles
2385,24,C++,Regression,Hard,31,6,46,26,53,72,2,Kinesthetic,More Hands-On Exercises
2386,20,Machine Learning,Regression,Hard,54,5,0,17,85,71,5,Visual,More Videos
2387,23,Java,Data Visualization,Medium,33,7,57,29,7,29,2,Kinesthetic,More Hands-On Exercises
2388,23,Machine Learning,Regression,Easy,26,29,50,9,84,73,3,Kinesthetic,More Hands-On Exercises
2389,19,C++,Loops,Easy,20,2,56,11,14,33,2,Kinesthetic,More Hands-On Exercises
2390,24,Data Science,Data Visualization,Hard,55,59,4,26,99,95,2,Reading/Writing,More Articles
2391,19,C++,Data Visualization,Hard,48,49,54,23,32,26,2,Kinesthetic,More Hands-On Exercises
2392,24,Python,Sorting Algorithms,Easy,42,60,41,26,30,27,5,Reading/Writing,More Articles
2393,21,Data Science,Sorting Algorithms,Easy,34,5,24,23,42,78,5,Visual,More Videos
2394,19,Data Science,Loops,Hard,16,1,32,21,88,29,2,Kinesthetic,More Hands-On Exercises
2395,20,Python,Sorting Algorithms,Easy,40,54,3,11,68,10,3,Reading/Writing,More Articles
2396,22,Java,OOP,Easy,1,0,2,18,89,79,2,Kinesthetic,More Hands-On Exercises
2397,25,C++,Regression,Easy,14,5,14,12,95,50,5,Visual,More Videos
2398,21,Data Science,Regression,Medium,5,34,5,20,40,3,1,Reading/Writing,More Articles
2399,19,Machine Learning,Loops,Hard,2,10,59,7,94,37,2,Kinesthetic,More Hands-On Exercises
2400,21,Data Science,Loops,Medium,2,14,22,11,11,38,4,Kinesthetic,More Hands-On Exercises
2401,21,Data Science,Loops,Easy,14,41,36,25,85,36,1,Reading/Writing,More Articles
2402,22,Data Science,OOP,Easy,52,9,30,30,55,87,4,Visual,More Videos
2403,24,Data Science,Loops,Medium,8,15,32,12,57,92,5,Kinesthetic,More Hands-On Exercises
2404,19,Data Science,OOP,Easy,30,44,22,15,19,28,1,Reading/Writing,More Articles
2405,22,Python,OOP,Hard,56,46,22,30,14,17,5,Visual,More Videos
2406,25,Python,Sorting Algorithms,Easy,51,4,10,26,19,34,1,Visual,More Videos
2407,23,Machine Learning,Regression,Hard,30,21,42,6,100,19,1,Kinesthetic,More Hands-On Exercises
2408,21,Java,Regression,Hard,50,27,9,11,1,65,1,Visual,More Videos
2409,23,C++,OOP,Hard,27,12,33,19,13,14,1,Kinesthetic,More Hands-On Exercises
2410,21,Machine Learning,Data Visualization,Easy,39,51,29,26,83,18,3,Reading/Writing,More Articles
2411,21,Data Science,Data Visualization,Medium,20,16,18,7,69,26,5,Visual,More Videos
2412,22,Machine Learning,Loops,Hard,48,47,30,14,63,92,5,Visual,More Videos
2413,19,Machine Learning,Regression,Easy,47,3,3,24,25,98,1,Visual,More Videos
2414,23,Python,Data Visualization,Hard,14,27,1,13,97,10,2,Reading/Writing,More Articles
2415,21,Data Science,Data Visualization,Medium,5,10,51,17,90,93,1,Kinesthetic,More Hands-On Exercises
2416,22,Machine Learning,OOP,Hard,41,29,4,24,53,18,3,Visual,More Videos
2417,19,Data Science,OOP,Hard,53,59,53,8,54,10,4,Reading/Writing,More Articles
2418,19,Python,Loops,Medium,30,41,34,12,65,84,2,Reading/Writing,More Articles
2419,22,Data Science,OOP,Medium,27,55,6,12,94,0,4,Reading/Writing,More Articles
2420,24,Java,OOP,Medium,43,59,7,21,12,43,4,Reading/Writing,More Articles
2421,22,Java,Loops,Easy,2,58,1,7,11,64,3,Reading/Writing,More Articles
2422,18,Python,Regression,Medium,49,43,60,22,13,24,5,Kinesthetic,More Hands-On Exercises
2423,19,Data Science,Sorting Algorithms,Easy,10,41,2,10,55,19,5,Reading/Writing,More Articles
2424,25,Machine Learning,Data Visualization,Hard,19,10,48,21,1,59,1,Kinesthetic,More Hands-On Exercises
2425,25,Python,Data Visualization,Hard,43,19,42,26,72,93,2,Visual,More Videos
2426,19,Java,OOP,Medium,32,43,1,20,64,78,1,Reading/Writing,More Articles
2427,24,Java,OOP,Medium,43,44,58,5,35,54,5,Kinesthetic,More Hands-On Exercises
2428,21,Machine Learning,Data Visualization,Hard,15,55,19,28,80,4,2,Reading/Writing,More Articles
2429,23,Java,Regression,Medium,53,57,25,27,71,90,4,Reading/Writing,More Articles
2430,18,Python,OOP,Hard,26,56,13,26,19,29,3,Reading/Writing,More Articles
2431,25,Java,Data Visualization,Medium,48,27,28,28,80,69,1,Visual,More Videos
2432,21,Machine Learning,Data Visualization,Medium,24,54,60,19,96,13,2,Kinesthetic,More Hands-On Exercises
2433,24,Data Science,Data Visualization,Easy,28,15,40,23,87,91,4,Kinesthetic,More Hands-On Exercises
2434,21,Data Science,Sorting Algorithms,Medium,30,19,58,18,81,85,3,Kinesthetic,More Hands-On Exercises
2435,18,Java,OOP,Medium,0,5,14,25,23,36,2,Kinesthetic,More Hands-On Exercises
2436,22,Machine Learning,Regression,Easy,15,48,7,23,58,55,4,Reading/Writing,More Articles
2437,22,C++,Sorting Algorithms,Medium,16,49,49,28,74,8,4,Reading/Writing,More Articles
2438,20,C++,Loops,Easy,52,9,2,21,70,37,1,Visual,More Videos
2439,19,Machine Learning,Sorting Algorithms,Hard,57,33,53,16,67,35,1,Visual,More Videos
2440,23,Data Science,Sorting Algorithms,Hard,14,42,52,21,65,12,1,Kinesthetic,More Hands-On Exercises
2441,23,C++,Sorting Algorithms,Easy,39,29,53,29,5,35,5,Kinesthetic,More Hands-On Exercises
2442,21,Python,Data Visualization,Hard,53,42,14,16,56,57,5,Visual,More Videos
2443,18,Python,OOP,Easy,30,55,21,25,79,29,3,Reading/Writing,More Articles
2444,18,Java,Loops,Hard,49,36,19,18,94,0,5,Visual,More Videos
2445,21,Machine Learning,Loops,Easy,59,10,3,18,87,52,4,Visual,More Videos
2446,20,Machine Learning,Regression,Medium,46,1,1,6,33,41,5,Visual,More Videos
2447,19,Python,Regression,Easy,18,39,46,26,86,31,3,Kinesthetic,More Hands-On Exercises
2448,24,C++,Sorting Algorithms,Medium,54,57,8,5,71,50,1,Reading/Writing,More Articles
2449,22,Java,Loops,Hard,10,1,41,8,38,56,3,Kinesthetic,More Hands-On Exercises
2450,21,Machine Learning,Regression,Hard,23,38,18,26,95,6,2,Reading/Writing,More Articles
2451,19,Data Science,Loops,Hard,12,39,53,30,98,94,4,Kinesthetic,More Hands-On Exercises
2452,24,Python,Data Visualization,Hard,38,29,49,22,6,39,4,Kinesthetic,More Hands-On Exercises
2453,18,Data Science,Loops,Hard,5,34,39,7,44,93,3,Kinesthetic,More Hands-On Exercises
2454,21,Python,OOP,Medium,35,38,23,19,97,32,1,Reading/Writing,More Articles
2455,24,Java,Loops,Medium,52,49,4,27,38,17,1,Visual,More Videos
2456,19,Python,Regression,Medium,16,54,40,24,92,31,4,Reading/Writing,More Articles
2457,21,C++,Regression,Medium,23,17,50,30,52,86,5,Kinesthetic,More Hands-On Exercises
2458,25,Python,Loops,Medium,30,27,29,26,53,83,5,Visual,More Videos
2459,21,Java,Loops,Medium,59,24,9,9,76,37,5,Visual,More Videos
2460,23,Machine Learning,OOP,Hard,1,53,43,12,81,53,1,Reading/Writing,More Articles
2461,22,Data Science,Loops,Easy,40,18,39,29,23,88,5,Visual,More Videos
2462,20,Java,Regression,Medium,11,26,8,11,98,85,5,Reading/Writing,More Articles
2463,21,Data Science,Loops,Medium,24,16,55,24,73,19,3,Kinesthetic,More Hands-On Exercises
2464,21,Java,Loops,Hard,6,23,31,20,42,44,2,Kinesthetic,More Hands-On Exercises
2465,25,Python,Loops,Medium,53,12,42,13,84,15,4,Visual,More Videos
2466,19,Python,Data Visualization,Hard,4,57,43,22,48,43,5,Reading/Writing,More Articles
2467,23,Data Science,OOP,Easy,16,12,34,30,80,21,3,Kinesthetic,More Hands-On Exercises
2468,22,Data Science,Sorting Algorithms,Medium,54,6,9,8,82,97,2,Visual,More Videos
2469,24,Data Science,OOP,Medium,49,57,56,28,3,82,3,Reading/Writing,More Articles
2470,23,C++,Sorting Algorithms,Easy,13,36,15,19,55,63,2,Reading/Writing,More Articles
2471,19,Data Science,Sorting Algorithms,Medium,2,42,51,29,45,90,4,Kinesthetic,More Hands-On Exercises
2472,24,Python,Loops,Easy,5,43,9,21,72,60,1,Reading/Writing,More Articles
2473,21,Java,Loops,Easy,35,29,50,25,24,51,4,Kinesthetic,More Hands-On Exercises
2474,19,Java,OOP,Hard,22,21,14,7,48,93,4,Visual,More Videos
2475,25,Java,Regression,Medium,39,7,48,21,84,60,4,Kinesthetic,More Hands-On Exercises
2476,22,Java,Sorting Algorithms,Easy,28,0,28,7,10,0,5,Visual,More Videos
2477,19,Machine Learning,Regression,Medium,38,53,56,17,30,37,3,Kinesthetic,More Hands-On Exercises
2478,19,Java,OOP,Easy,7,21,15,29,16,61,4,Reading/Writing,More Articles
2479,19,Data Science,Data Visualization,Easy,57,36,0,30,60,38,5,Visual,More Videos
2480,24,Data Science,Regression,Medium,46,54,48,7,71,21,2,Reading/Writing,More Articles
2481,23,Python,Data Visualization,Hard,36,20,51,6,47,40,3,Kinesthetic,More Hands-On Exercises
2482,23,Java,OOP,Medium,18,43,14,8,21,89,5,Reading/Writing,More Articles
2483,25,Data Science,Data Visualization,Easy,41,39,12,20,58,40,5,Visual,More Videos
2484,23,Machine Learning,Regression,Easy,1,42,30,28,93,45,3,Reading/Writing,More Articles
2485,20,Python,Loops,Hard,25,18,3,15,29,26,4,Visual,More Videos
2486,18,Python,Data Visualization,Easy,45,34,51,13,18,10,3,Kinesthetic,More Hands-On Exercises
2487,19,Python,Regression,Easy,23,30,6,29,25,27,3,Reading/Writing,More Articles
2488,19,Data Science,Sorting Algorithms,Medium,49,34,31,11,34,14,5,Visual,More Videos
2489,25,Java,Loops,Easy,60,51,48,11,93,12,2,Visual,More Videos
2490,24,Python,Sorting Algorithms,Easy,37,46,35,24,79,68,2,Reading/Writing,More Articles
2491,24,Java,Sorting Algorithms,Easy,3,1,7,29,53,12,1,Kinesthetic,More Hands-On Exercises
2492,25,Python,Data Visualization,Medium,58,27,41,15,15,33,2,Visual,More Videos
2493,19,Machine Learning,Loops,Easy,19,16,50,9,56,93,4,Kinesthetic,More Hands-On Exercises
2494,24,C++,Sorting Algorithms,Easy,39,47,7,14,56,99,2,Reading/Writing,More Articles
2495,18,Data Science,Regression,Medium,17,4,50,20,100,22,4,Kinesthetic,More Hands-On Exercises
2496,20,C++,Loops,Easy,60,41,47,21,82,82,3,Visual,More Videos
2497,20,Python,Loops,Easy,13,23,7,24,96,53,3,Reading/Writing,More Articles
2498,18,Java,Sorting Algorithms,Hard,43,20,24,5,80,72,1,Visual,More Videos
2499,21,Java,Sorting Algorithms,Easy,56,0,20,17,75,11,5,Visual,More Videos
2500,23,Java,OOP,Easy,19,36,0,14,5,68,3,Reading/Writing,More Articles
2501,20,Data Science,Loops,Easy,4,46,17,7,14,57,1,Reading/Writing,More Articles
2502,24,Python,OOP,Medium,25,41,26,23,9,68,3,Reading/Writing,More Articles
2503,19,Java,Sorting Algorithms,Medium,57,18,9,20,84,14,3,Visual,More Videos
2504,25,Machine Learning,Data Visualization,Hard,0,8,37,7,35,78,2,Kinesthetic,More Hands-On Exercises
2505,22,Data Science,Sorting Algorithms,Easy,56,31,27,5,77,77,1,Visual,More Videos
2506,21,C++,Data Visualization,Hard,26,54,26,9,97,46,5,Reading/Writing,More Articles
2507,22,Python,Regression,Medium,53,5,30,5,43,56,1,Visual,More Videos
2508,22,Machine Learning,Data Visualization,Easy,29,3,49,19,91,5,2,Kinesthetic,More Hands-On Exercises
2509,21,C++,Data Visualization,Easy,57,51,53,14,60,4,3,Visual,More Videos
2510,20,Python,Loops,Easy,51,49,0,21,2,51,4,Visual,More Videos
2511,19,Data Science,Data Visualization,Hard,42,18,26,6,68,50,5,Visual,More Videos
2512,21,Python,OOP,Easy,10,10,25,6,71,51,5,Kinesthetic,More Hands-On Exercises
2513,19,C++,Regression,Medium,9,59,10,23,9,12,1,Reading/Writing,More Articles
2514,25,Machine Learning,Sorting Algorithms,Medium,13,25,10,27,51,7,1,Reading/Writing,More Articles
2515,20,Data Science,Loops,Easy,42,59,18,26,63,14,5,Reading/Writing,More Articles
2516,19,Java,OOP,Medium,36,48,16,25,48,20,1,Reading/Writing,More Articles
2517,22,Python,OOP,Easy,2,26,41,20,21,66,5,Kinesthetic,More Hands-On Exercises
2518,24,C++,Data Visualization,Easy,41,0,45,25,91,48,1,Kinesthetic,More Hands-On Exercises
2519,22,Machine Learning,Data Visualization,Hard,25,26,21,6,97,100,2,Reading/Writing,More Articles
2520,18,C++,Regression,Medium,29,22,44,29,26,45,1,Kinesthetic,More Hands-On Exercises
2521,24,Machine Learning,Regression,Easy,59,31,22,28,79,18,2,Visual,More Videos
2522,20,Java,Data Visualization,Easy,59,17,55,26,83,57,2,Visual,More Videos
2523,18,Java,OOP,Easy,31,55,37,29,98,13,4,Reading/Writing,More Articles
2524,24,Machine Learning,Sorting Algorithms,Hard,59,8,1,18,29,53,3,Visual,More Videos
2525,25,C++,OOP,Medium,2,19,36,21,22,70,2,Kinesthetic,More Hands-On Exercises
2526,19,Data Science,Regression,Medium,16,30,8,13,75,90,5,Reading/Writing,More Articles
2527,24,Machine Learning,Regression,Easy,2,2,18,6,15,3,4,Kinesthetic,More Hands-On Exercises
2528,18,Data Science,Data Visualization,Easy,32,21,3,29,22,76,3,Visual,More Videos
2529,22,Java,Regression,Medium,8,5,27,27,39,94,1,Kinesthetic,More Hands-On Exercises
2530,24,Data Science,Loops,Medium,46,30,37,20,42,90,2,Visual,More Videos
2531,25,Machine Learning,Regression,Medium,25,16,10,10,29,2,4,Visual,More Videos
2532,25,C++,Data Visualization,Hard,30,23,4,19,97,99,3,Visual,More Videos
2533,20,Data Science,Regression,Medium,17,12,48,21,55,15,1,Kinesthetic,More Hands-On Exercises
2534,22,Data Science,Sorting Algorithms,Medium,38,51,23,25,2,62,1,Reading/Writing,More Articles
2535,25,Data Science,Sorting Algorithms,Medium,60,38,44,22,59,65,5,Visual,More Videos
2536,24,C++,Sorting Algorithms,Hard,32,2,27,30,17,70,1,Visual,More Videos
2537,25,Java,Loops,Easy,10,46,59,8,27,53,4,Kinesthetic,More Hands-On Exercises
2538,19,Python,Regression,Easy,25,40,13,10,35,19,4,Reading/Writing,More Articles
2539,22,C++,Data Visualization,Hard,54,14,4,25,55,24,5,Visual,More Videos
2540,23,Java,Sorting Algorithms,Medium,55,28,44,21,47,7,2,Visual,More Videos
2541,19,Machine Learning,Sorting Algorithms,Hard,28,18,12,21,97,12,3,Visual,More Videos
2542,25,C++,Sorting Algorithms,Medium,19,23,48,26,50,78,1,Kinesthetic,More Hands-On Exercises
2543,20,Java,Data Visualization,Easy,2,19,37,28,76,55,2,Kinesthetic,More Hands-On Exercises
2544,20,Python,Data Visualization,Hard,12,48,57,14,42,77,1,Kinesthetic,More Hands-On Exercises
2545,22,Python,Loops,Hard,7,10,8,29,52,23,4,Reading/Writing,More Articles
2546,25,Data Science,OOP,Easy,3,57,36,24,29,11,2,Reading/Writing,More Articles
2547,22,Data Science,Regression,Medium,2,33,22,28,0,89,4,Reading/Writing,More Articles
2548,23,Java,Regression,Medium,16,51,32,16,79,43,5,Reading/Writing,More Articles
2549,25,Java,Loops,Hard,16,40,18,6,92,45,3,Reading/Writing,More Articles
2550,18,Machine Learning,Data Visualization,Hard,41,54,42,29,56,69,1,Reading/Writing,More Articles
2551,20,Python,Regression,Medium,42,46,58,10,27,2,1,Kinesthetic,More Hands-On Exercises
2552,18,C++,Loops,Medium,6,14,10,20,94,2,2,Reading/Writing,More Articles
2553,23,C++,Sorting Algorithms,Hard,22,27,6,11,12,81,2,Reading/Writing,More Articles
2554,21,Python,Loops,Medium,2,28,47,17,96,2,5,Kinesthetic,More Hands-On Exercises
2555,21,C++,Sorting Algorithms,Hard,50,29,8,12,100,80,1,Visual,More Videos
2556,20,Data Science,Loops,Easy,29,50,60,25,81,42,3,Kinesthetic,More Hands-On Exercises
2557,21,Machine Learning,Sorting Algorithms,Medium,0,5,26,28,37,92,2,Kinesthetic,More Hands-On Exercises
2558,23,Data Science,Sorting Algorithms,Medium,53,19,13,27,84,83,3,Visual,More Videos
2559,25,Data Science,Loops,Medium,5,39,54,28,53,99,3,Kinesthetic,More Hands-On Exercises
2560,18,C++,Loops,Hard,27,3,23,18,87,83,1,Visual,More Videos
2561,22,C++,OOP,Hard,49,16,8,26,33,11,1,Visual,More Videos
2562,21,Python,Loops,Medium,11,54,31,5,16,16,2,Reading/Writing,More Articles
2563,20,Data Science,Loops,Hard,42,28,17,8,29,15,5,Visual,More Videos
2564,18,Python,Sorting Algorithms,Easy,6,60,58,15,64,22,1,Reading/Writing,More Articles
2565,24,C++,OOP,Easy,50,20,44,27,79,22,5,Visual,More Videos
2566,23,Machine Learning,Regression,Medium,52,48,19,21,98,93,3,Visual,More Videos
2567,21,Machine Learning,Data Visualization,Hard,5,50,18,6,87,68,5,Reading/Writing,More Articles
2568,25,Python,OOP,Hard,3,29,52,12,66,52,5,Kinesthetic,More Hands-On Exercises
2569,23,Machine Learning,Regression,Easy,56,2,26,23,9,26,3,Visual,More Videos
2570,18,Data Science,Loops,Hard,48,13,19,5,40,95,3,Visual,More Videos
2571,23,Python,Loops,Easy,54,40,50,6,41,68,2,Visual,More Videos
2572,25,Java,Loops,Hard,26,49,25,27,2,50,2,Reading/Writing,More Articles
2573,22,Python,Loops,Hard,8,4,10,27,80,23,5,Kinesthetic,More Hands-On Exercises
2574,19,C++,Data Visualization,Hard,26,32,48,30,38,93,1,Kinesthetic,More Hands-On Exercises
2575,24,Data Science,Loops,Easy,32,55,22,11,73,4,2,Reading/Writing,More Articles
2576,23,C++,Sorting Algorithms,Hard,15,14,41,6,97,95,4,Kinesthetic,More Hands-On Exercises
2577,21,Machine Learning,Sorting Algorithms,Medium,48,24,4,27,40,74,5,Visual,More Videos
2578,23,Java,Regression,Easy,30,17,16,29,10,54,3,Visual,More Videos
2579,19,Machine Learning,Sorting Algorithms,Hard,35,32,2,22,26,65,5,Visual,More Videos
2580,20,Java,OOP,Easy,56,14,28,26,83,50,1,Visual,More Videos
2581,19,Python,Data Visualization,Hard,58,49,48,7,63,1,2,Visual,More Videos
2582,18,Java,OOP,Easy,14,2,28,11,75,23,1,Kinesthetic,More Hands-On Exercises
2583,23,Python,Regression,Hard,8,56,4,21,27,30,5,Reading/Writing,More Articles
2584,21,Java,Loops,Hard,4,59,21,23,38,15,1,Reading/Writing,More Articles
2585,22,Machine Learning,Sorting Algorithms,Medium,24,36,52,23,93,19,1,Kinesthetic,More Hands-On Exercises
2586,24,Java,Regression,Medium,39,16,15,9,5,76,3,Visual,More Videos
2587,25,Data Science,Data Visualization,Easy,26,8,30,9,82,20,4,Kinesthetic,More Hands-On Exercises
2588,21,C++,OOP,Easy,4,5,41,5,5,96,5,Kinesthetic,More Hands-On Exercises
2589,18,Data Science,Regression,Hard,7,59,55,25,51,85,1,Reading/Writing,More Articles
2590,24,C++,Data Visualization,Medium,22,10,48,10,86,40,2,Kinesthetic,More Hands-On Exercises
2591,18,Java,Sorting Algorithms,Medium,11,12,2,22,99,48,5,Reading/Writing,More Articles
2592,20,Java,OOP,Hard,18,37,51,7,4,47,5,Kinesthetic,More Hands-On Exercises
2593,24,C++,Sorting Algorithms,Medium,15,44,7,20,54,10,5,Reading/Writing,More Articles
2594,20,Machine Learning,Sorting Algorithms,Medium,46,53,8,15,50,34,4,Reading/Writing,More Articles
2595,21,C++,Sorting Algorithms,Hard,36,10,47,26,84,38,4,Kinesthetic,More Hands-On Exercises
2596,20,Machine Learning,Loops,Easy,59,34,48,8,16,85,5,Visual,More Videos
2597,20,Machine Learning,OOP,Hard,15,7,16,17,92,50,2,Kinesthetic,More Hands-On Exercises
2598,24,Java,OOP,Medium,32,48,52,21,63,19,4,Kinesthetic,More Hands-On Exercises
2599,24,C++,Data Visualization,Hard,9,53,3,15,12,72,5,Reading/Writing,More Articles
2600,18,Java,OOP,Medium,16,14,59,23,76,74,2,Kinesthetic,More Hands-On Exercises
2601,23,Machine Learning,Regression,Hard,40,8,17,12,1,20,5,Visual,More Videos
2602,21,Java,Regression,Medium,43,39,51,6,9,77,5,Kinesthetic,More Hands-On Exercises
2603,23,Python,Data Visualization,Hard,54,51,17,27,78,18,4,Visual,More Videos
2604,22,Machine Learning,Sorting Algorithms,Medium,38,22,39,30,40,21,5,Kinesthetic,More Hands-On Exercises
2605,24,Data Science,Loops,Hard,7,54,30,7,43,47,5,Reading/Writing,More Articles
2606,23,Data Science,OOP,Medium,59,43,8,21,20,21,4,Visual,More Videos
2607,21,C++,Loops,Hard,53,13,41,16,50,95,3,Visual,More Videos
2608,22,Machine Learning,Loops,Easy,6,41,55,18,14,4,1,Kinesthetic,More Hands-On Exercises
2609,21,Machine Learning,Data Visualization,Medium,12,50,16,28,94,46,2,Reading/Writing,More Articles
2610,23,Python,Loops,Medium,23,18,47,5,40,16,5,Kinesthetic,More Hands-On Exercises
2611,21,Machine Learning,Sorting Algorithms,Hard,33,59,34,27,48,100,3,Reading/Writing,More Articles
2612,18,Data Science,OOP,Easy,56,37,44,7,28,70,2,Visual,More Videos
2613,20,Java,Data Visualization,Medium,45,11,15,28,43,36,4,Visual,More Videos
2614,22,C++,OOP,Easy,58,13,18,30,43,80,3,Visual,More Videos
